day;consumption
2014-04-03;16,034
2014-04-04;20,94475
2014-04-05;18,78325
2014-04-06;22,526249999999997
2014-04-07;17,62975
2014-04-08;16,304
2014-04-09;15,65575
2014-04-10;18,33275
2014-04-11;20,851
2014-04-12;22,62475
2014-04-13;25,081
2014-04-14;16,18775
2014-04-15;18,2435
2014-04-16;22,46725
2014-04-17;19,63075
2014-04-18;21,852
2014-04-19;26,04075
2014-04-20;23,43625
2014-04-21;24,52075
2014-04-22;19,20675
2014-04-23;20,66
2014-04-24;18,891
2014-04-25;18,6155
2014-04-26;27,12075
2014-04-27;24,83575
2014-04-28;16,628
2014-04-29;16,64675
2014-04-30;17,491500000000002
2014-05-01;19,52475
2014-05-02;16,9055
2014-05-03;27,226
2014-05-04;26,64675
2014-05-05;16,5625
2014-05-06;16,23675
2014-05-07;15,28025
2014-05-08;19,7825
2014-05-09;16,07825
2014-05-10;29,6845
2014-05-11;21,33225
2014-05-12;16,1695
2014-05-13;17,023500000000002
2014-05-14;17,30425
2014-05-15;17,21625
2014-05-16;19,214750000000002
2014-05-17;25,71525
2014-05-18;24,95425
2014-05-19;18,43825
2014-05-20;19,18075
2014-05-21;16,887
2014-05-22;18,473
2014-05-23;19,777
2014-05-24;25,28375
2014-05-25;20,766750000000002
2014-05-26;16,31275
2014-05-27;15,87075
2014-05-28;15,6665
2014-05-29;18,489250000000002
2014-05-30;19,986
2014-05-31;26,35925
2014-06-01;19,42975
2014-06-02;17,38
2014-06-03;19,066
2014-06-04;16,6045
2014-06-05;17,79175
2014-06-06;21,976
2014-06-07;23,18275
2014-06-08;21,3655
2014-06-09;18,35475
2014-06-10;8,98375
2014-06-15;105,45750000000001
2014-06-16;16,08125
2014-06-17;15,9305
2014-06-18;15,01425
2014-06-19;16,21325
2014-06-20;18,48975
2014-06-21;19,8725
2014-06-22;21,617
2014-06-23;13,615
2014-06-24;15,39425
2014-06-25;14,50625
2014-06-26;16,6355
2014-06-27;19,00875
2014-06-28;22,85375
2014-06-29;21,64475
2014-06-30;15,86375
2014-07-01;16,488500000000002
2014-07-02;17,8355
2014-07-03;20,172
2014-07-04;19,4425
2014-07-05;20,8535
2014-07-06;22,199
2014-07-07;4,4785
2014-07-17;204,50424999999998
2014-07-18;19,61575
2014-07-19;28,278
2014-07-20;19,9815
2014-07-21;17,22475
2014-07-22;17,82825
2014-07-23;18,64075
2014-07-24;20,006999999999998
2014-07-25;19,26175
2014-07-26;17,1985
2014-07-27;19,47075
2014-07-28;17,98825
2014-07-29;17,96175
2014-07-30;18,449749999999998
2014-07-31;19,1565
2014-08-01;17,4905
2014-08-02;26,0195
2014-08-03;20,4145
2014-08-04;21,4005
2014-08-05;20,00325
2014-08-06;22,0525
2014-08-07;21,80875
2014-08-08;19,610500000000002
2014-08-09;23,94625
2014-08-10;20,39425
2014-08-11;20,00125
2014-08-12;17,785
2014-08-13;16,2615
2014-08-14;17,9175
2014-08-15;16,489
2014-08-16;15,833499999999999
2014-08-17;17,96075
2014-08-18;18,32725
2014-08-19;21,479499999999998
2014-08-20;16,971
2014-08-21;18,1375
2014-08-22;15,2475
2014-08-23;18,43425
2014-08-24;16,08375
2014-08-25;18,391
2014-08-26;17,28525
2014-08-27;19,1595
2014-08-28;19,13225
2014-08-29;22,9915
2014-08-30;22,507
2014-08-31;20,11975
2014-09-01;21,2555
2014-09-02;12,282499999999999
2014-09-03;9,769
2014-09-04;9,993500000000001
2014-09-05;8,3295
2014-09-06;10,403
2014-09-07;11,85075
2014-09-08;9,56725
2014-09-09;18,515
2014-09-10;18,44325
2014-09-11;20,736
2014-09-12;18,673000000000002
2014-09-13;23,104
2014-09-14;19,27025
2014-09-15;17,640249999999998
2014-09-16;16,05075
2014-09-17;19,07375
2014-09-18;18,47625
2014-09-19;25,63475
2014-09-20;27,525
2014-09-21;20,758499999999998
2014-09-22;15,843
2014-09-23;20,081500000000002
2014-09-24;15,79225
2014-09-25;18,726
2014-09-26;18,6935
2014-09-27;30,3535
2014-09-28;21,2895
2014-09-29;20,47925
2014-09-30;18,038
2014-10-01;19,07375
2014-10-02;17,36175
2014-10-03;18,3495
2014-10-04;23,76525
2014-10-05;22,67775
2014-10-06;16,30775
2014-10-07;16,32275
2014-10-08;18,077749999999998
2014-10-09;22,96975
2014-10-10;18,53375
2014-10-11;24,135749999999998
2014-10-12;21,438000000000002
2014-10-13;16,77425
2014-10-14;16,3275
2014-10-15;13,26875
2014-10-16;19,46775
2014-10-17;17,48
2014-10-18;28,570999999999998
2014-10-19;20,995
2014-10-20;16,74925
2014-10-21;22,649
2014-10-22;15,236
2014-10-23;16,5295
2014-10-24;19,2065
2014-10-25;23,77125
2014-10-26;23,32575
2014-10-27;20,25425
2014-10-28;19,64275
2014-10-29;16,1725
2014-10-30;18,638749999999998
2014-10-31;22,2045
2014-11-01;23,28875
2014-11-02;24,262
2014-11-03;17,054
2014-11-04;18,56025
2014-11-05;15,6385
2014-11-06;13,846
2014-11-07;19,309250000000002
2014-11-08;29,6625
2014-11-09;21,717
2014-11-10;17,6375
2014-11-11;15,708
2014-11-12;17,613500000000002
2014-11-13;18,8455
2014-11-14;17,881
2014-11-15;26,7335
2014-11-16;23,75125
2014-11-17;17,8395
2014-11-18;15,56425
2014-11-19;16,2775
2014-11-20;18,974
2014-11-21;20,31725
2014-11-22;25,21875
2014-11-23;24,97125
2014-11-24;17,65475
2014-11-25;17,306
2014-11-26;14,506
2014-11-27;18,152
2014-11-28;23,4275
2014-11-29;32,42275
2014-11-30;27,10425
2014-12-01;19,249
2014-12-02;17,9195
2014-12-03;16,50675
2014-12-04;20,99625
2014-12-05;19,75525
2014-12-06;26,76275
2014-12-07;24,54075
2014-12-08;23,87025
2014-12-09;18,45775
2014-12-10;15,50275
2014-12-11;22,3565
2014-12-12;20,10975
2014-12-13;25,8645
2014-12-14;21,47225
2014-12-15;15,4525
2014-12-16;17,654
2014-12-17;18,539
2014-12-18;20,797
2014-12-19;21,46975
2014-12-20;26,6795
2014-12-21;23,98775
2014-12-22;22,44875
2014-12-23;24,051
2014-12-24;27,5795
2014-12-25;32,6055
2014-12-26;24,535249999999998
2014-12-27;26,98575
2014-12-28;25,379
2014-12-29;24,5185
2014-12-30;21,4645
2014-12-31;26,08975
