day;consumption
2016-04-18;14,03025
2016-04-19;18,30675
2016-04-20;13,51225
2016-04-21;15,673
2016-04-22;15,72525
2016-04-23;21,55175
2016-04-24;19,057499999999997
2016-04-25;15,688
2016-04-26;21,1235
2016-04-27;16,9005
2016-04-28;20,7645
2016-04-29;11,540750000000001
2016-04-30;22,05575
2016-05-01;23,3505
2016-05-02;15,76325
2016-05-03;18,45375
2016-05-04;17,41375
2016-05-05;18,411
2016-05-06;20,93125
2016-05-07;22,21075
2016-05-08;22,94175
2016-05-09;15,165000000000001
2016-05-10;19,38925
2016-05-11;18,13
2016-05-12;16,60075
2016-05-13;18,85475
2016-05-14;23,456500000000002
2016-05-15;19,575
2016-05-16;5,514
2016-05-17;29,2155
2016-05-18;19,51925
2016-05-19;16,28425
2016-05-20;22,191499999999998
2016-05-21;23,1005
2016-05-22;22,2835
2016-05-23;15,81275
2016-05-24;16,855
2016-05-25;18,13025
2016-05-26;19,44325
2016-05-27;16,49325
2016-05-28;23,454250000000002
2016-05-29;18,251
2016-05-30;8,63975
2016-05-31;26,26975
2016-06-01;19,23575
2016-06-02;17,797
2016-06-03;17,68825
2016-06-04;17,47275
2016-06-05;24,5925
2016-06-06;13,86825
2016-06-07;19,843249999999998
2016-06-08;19,88425
2016-06-09;18,021
2016-06-10;13,21425
2016-06-11;27,71675
2016-06-12;20,458000000000002
2016-06-13;16,48475
2016-06-14;17,36575
2016-06-15;14,89475
2016-06-16;20,232
2016-06-17;17,4615
2016-06-18;20,725749999999998
2016-06-19;18,91275
2016-06-20;16,96475
2016-06-21;17,1325
2016-06-22;18,90125
2016-06-23;14,74525
2016-06-24;16,3535
2016-06-25;22,11775
2016-06-26;19,71775
2016-06-27;18,7425
2016-06-28;20,00275
2016-06-29;17,16775
2016-06-30;18,54575
2016-07-01;14,34125
2016-07-02;27,5075
2016-07-03;20,09425
2016-07-04;19,23675
2016-07-05;16,19375
2016-07-06;15,42525
2016-07-07;16,41825
2016-07-08;13,058
2016-07-09;14,9835
2016-07-10;15,2535
2016-07-11;16,22925
2016-07-12;17,207250000000002
2016-07-13;14,919
2016-07-14;19,76625
2016-07-15;19,1525
2016-07-16;22,05125
2016-07-17;20,49625
2016-07-18;22,39975
2016-07-19;17,4225
2016-07-20;10,3455
2016-07-21;8,646
2016-07-22;11,51075
2016-07-23;9,21475
2016-07-24;9,68425
2016-07-25;9,04575
2016-07-26;8,7975
2016-07-27;9,20425
2016-07-28;9,12125
2016-07-29;6,773750000000001
2016-07-30;8,703
2016-07-31;10,03
2016-08-01;7,6297500000000005
2016-08-02;9,368
2016-08-03;9,28425
2016-08-04;21,166
2016-08-05;15,95675
2016-08-06;21,49675
2016-08-07;18,30575
2016-08-08;19,092
2016-08-09;18,524
2016-08-10;16,71
2016-08-11;17,91775
2016-08-12;19,11725
2016-08-13;21,1085
2016-08-14;19,60375
2016-08-15;18,939
2016-08-16;21,31875
2016-08-17;18,591
2016-08-18;20,8535
2016-08-19;19,922
2016-08-20;27,38125
2016-08-21;18,91525
2016-08-22;17,512
2016-08-23;18,65825
2016-08-24;16,71575
2016-08-25;18,52425
2016-08-26;16,3265
2016-08-27;18,54525
2016-08-28;19,014
2016-08-29;17,84675
2016-08-30;19,345
2016-08-31;15,9645
2016-09-01;23,443749999999998
2016-09-02;18,44725
2016-09-03;24,9215
2016-09-04;17,16325
2016-09-05;18,7825
2016-09-06;18,62675
2016-09-07;18,3915
2016-09-08;19,8535
2016-09-09;18,26375
2016-09-10;19,62625
2016-09-11;21,03975
2016-09-12;17,31675
2016-09-13;18,012999999999998
2016-09-14;16,805
2016-09-15;19,13425
2016-09-16;19,923
2016-09-17;26,59575
2016-09-18;20,7895
2016-09-19;14,020249999999999
2016-09-20;17,35775
2016-09-21;18,012999999999998
2016-09-22;19,041249999999998
2016-09-23;20,1505
2016-09-24;26,19725
2016-09-25;19,0125
2016-09-26;15,22475
2016-09-27;23,0055
2016-09-28;14,73
2016-09-29;18,868
2016-09-30;19,4785
2016-10-01;22,162
2016-10-02;21,9655
2016-10-03;18,8995
2016-10-04;17,2745
2016-10-05;9,189
2016-10-06;8,89425
2016-10-07;7,678
2016-10-08;7,85125
2016-10-09;11,396749999999999
2016-10-10;8,15975
2016-10-11;9,1335
2016-10-12;7,3565
2016-10-13;11,996
2016-10-14;7,2955
2016-10-15;7,83225
2016-10-16;14,21925
2016-10-17;7,96725
2016-10-18;6,5445
2016-10-19;6,635
2016-10-20;14,9235
2016-10-21;22,2175
2016-10-22;21,5455
2016-10-23;20,4365
2016-10-24;21,67275
2016-10-25;17,831500000000002
2016-10-26;22,3975
2016-10-27;16,75975
2016-10-28;17,99875
2016-10-29;24,138749999999998
2016-10-30;19,48625
2016-10-31;18,48675
2016-11-01;20,047
2016-11-02;17,155
2016-11-03;18,64225
2016-11-04;20,58825
2016-11-05;17,538
2016-11-06;20,05
2016-11-07;15,48375
2016-11-08;17,369
2016-11-09;12,5565
2016-11-10;21,79225
2016-11-11;17,02875
2016-11-12;28,137999999999998
2016-11-13;21,33175
2016-11-14;14,39875
2016-11-15;20,231749999999998
2016-11-16;17,26525
2016-11-17;20,19875
2016-11-18;18,94
2016-11-19;23,457250000000002
2016-11-20;21,11675
2016-11-21;14,939499999999999
2016-11-22;16,78175
2016-11-23;17,468
2016-11-24;19,784
2016-11-25;19,3915
2016-11-26;25,757
2016-11-27;21,12125
2016-11-28;21,01425
2016-11-29;20,05
2016-11-30;19,652
2016-12-01;18,361250000000002
2016-12-02;22,7495
2016-12-03;20,01275
2016-12-04;20,7865
2016-12-05;19,580750000000002
2016-12-06;15,5625
2016-12-07;20,21725
2016-12-08;18,07075
2016-12-09;19,3725
2016-12-10;22,75875
2016-12-11;13,552
2016-12-12;14,470749999999999
2016-12-13;16,628999999999998
2016-12-14;20,272000000000002
2016-12-15;22,54675
2016-12-16;19,497
2016-12-17;28,5195
2016-12-18;22,916
2016-12-19;20,08525
2016-12-20;22,051000000000002
2016-12-21;18,5825
2016-12-22;20,585250000000002
2016-12-23;18,13825
2016-12-24;23,4965
2016-12-25;31,5455
2016-12-26;21,70675
2016-12-27;16,428
2016-12-28;19,94
2016-12-29;20,41125
2016-12-30;17,831
2016-12-31;29,7565
