day;consumption
2021-09-10;14,2915
2021-09-11;13,27375
2021-09-12;14,0725
2021-09-13;11,7125
2021-09-14;13,23625
2021-09-15;14,2655
2021-09-16;12,56325
2021-09-17;12,84925
2021-09-18;15,122
2021-09-19;14,747
2021-09-20;17,49625
2021-09-21;12,29475
2021-09-22;13,23325
2021-09-23;11,03325
2021-09-24;13,75175
2021-09-25;13,7815
2021-09-26;12,87575
2021-09-27;13,61975
2021-09-28;11,705
2021-09-29;14,0115
2021-09-30;13,6775
2021-10-01;13,24225
2021-10-02;13,417
2021-10-03;9,123
2021-10-04;8,17475
2021-10-05;8,40225
2021-10-06;9,877
2021-10-07;8,21825
2021-10-08;7,83375
2021-10-09;9,522
2021-10-10;10,71675
2021-10-11;10,0505
2021-10-12;9,115
2021-10-13;9,1045
2021-10-14;13,951
2021-10-15;13,129
2021-10-16;18,23075
2021-10-17;12,05525
2021-10-18;12,90625
2021-10-19;10,947
2021-10-20;14,941
2021-10-21;14,12225
2021-10-22;12,89
2021-10-23;17,052
2021-10-24;12,7865
2021-10-25;11,5485
2021-10-26;13,405
2021-10-27;12,764
2021-10-28;11,41375
2021-10-29;13,50025
2021-10-30;15,9825
2021-10-31;13,798
2021-11-01;15,51725
2021-11-02;14,95675
2021-11-03;15,72725
2021-11-04;14,03475
2021-11-05;14,61675
2021-11-06;17,6825
2021-11-07;15,57625
2021-11-08;15,08875
2021-11-09;14,511
2021-11-10;11,80925
2021-11-11;13,9
2021-11-12;13,63875
2021-11-13;15,472
2021-11-14;13,4055
2021-11-15;15,3865
2021-11-16;14,4995
2021-11-17;13,63775
2021-11-18;13,28325
2021-11-19;13,7685
2021-11-20;15,677
2021-11-21;13,3275
2021-11-22;14,91175
2021-11-23;13,945
2021-11-24;14,6655
2021-11-25;11,7965
2021-11-26;14,5085
2021-11-27;18,89075
2021-11-28;14,04275
2021-11-29;15,43825
2021-11-30;11,3135
2021-12-01;13,628
2021-12-02;12,439
2021-12-03;15,35975
2021-12-04;14,59875
2021-12-05;14,111
2021-12-06;14,69425
2021-12-07;14,28425
2021-12-08;15,831
2021-12-09;12,78175
2021-12-10;14,257
2021-12-11;17,74125
2021-12-12;13,7305
2021-12-13;14,7925
2021-12-14;12,8595
2021-12-15;13,05525
2021-12-16;11,434
2021-12-17;15,38675
2021-12-18;19,666
2021-12-19;13,8335
2021-12-20;13,46425
2021-12-21;10,986
2021-12-22;14,00125
2021-12-23;13,5575
2021-12-24;20,18375
2021-12-25;16,896
2021-12-26;19,512
2021-12-27;13,882
2021-12-28;11,13425
2021-12-29;14,99075
2021-12-30;12,56475
2021-12-31;18,986
